dt;encounter_no;ID;age;photo;Expr1005;side;facing;cell;aspect;aspect_letter;AutoMatch;off_square;tagged;pcb;scale;comments;image;image_no;gender
27-Jun-15;39372;Come back;adult;026-2706\DSC_0154;026-2706\DSC_0154p44;L;L;026-2706\DSC_0154p44_FL;Flank;FL;L;11;TRUE;31;0,2304761;Left;026-2706\DSC_0154p44;40311;male
28-Jun-15;40354;Scaristo;Unknown;026-2806\DSC_0100;026-2806\DSC_0100p74;R;R;026-2806\DSC_0100p74_FL;Flank;FL;L;20;TRUE;1;0,4713412;right;026-2806\DSC_0100p74;40528;male
01-Jun-15;38597;Fox;adult;027-0106\DSCN2625;027-0106\DSCN2625p55;R;R;027-0106\DSCN2625p55_FL;Flank;FL;L;7;TRUE;1;0,7931753;rigth;027-0106\DSCN2625p55;39912;unknown
01-Jun-15;38597;Fox;adult;027-0106\DSCN2627;027-0106\DSCN2627p65;L;L;027-0106\DSCN2627p65_FL;Flank;FL;L;8;TRUE;1;0,7092763;left;027-0106\DSCN2627p65;39913;unknown
02-Jul-15;39539;Cerradura;pup;027-0207\DSC_0430;027-0207\DSC_0430p54;R;R;027-0207\DSC_0430p54_FL;Flank;FL;L;3;TRUE;10;0,2553543;Right;027-0207\DSC_0430p54;40374;unknown
11-Jun-15;38893;Cuadrado;adult;027-1106\DSC_0295;027-1106\DSC_0295p54;R;R;027-1106\DSC_0295p54_FL;Flank;FL;L;2;TRUE;1;0,4514603;Right;027-1106\DSC_0295p54;40114;female
17-Jun-15;40007;Dirty dancer;adult;027-1706\DSCN3399;027-1706\DSCN3399p74;R;R;027-1706\DSCN3399p74_FL;Flank;FL;L;3;TRUE;1;0,7312195;right;027-1706\DSCN3399p74;40476;unknown
18-Jun-15;39107;Esqueleto;adult;027-1806\DSC_0212;027-1806\DSC_0212p35;L;L;027-1806\DSC_0212p35_FL;Flank;FL;L;4;TRUE;2;0,315547;Left;027-1806\DSC_0212p35;40210;female
25-Jun-15;40282;Pinzas;adult;027-2506\DSC_0113;027-2506\DSC_0113p54;R;R;027-2506\DSC_0113p54_FL;Flank;FL;L;5;TRUE;1;0,3391881;right;027-2506\DSC_0113p54;40510;male
02-Jun-15;38741;Sol puntitos;adult;028-0206\DSC_0135;028-0206\DSC_0135p34;L;L;028-0206\DSC_0135p34_FL;Flank;FL;L;7;TRUE;1;0,348268;left;028-0206\DSC_0135p34;40062;female
03-Jun-15;38633;028-0306;adult;028-0306\DSCN3195;028-0306\DSCN3195p44;R;R;028-0306\DSCN3195p44_FL;Flank;FL;L;3;TRUE;1;0,9769412; Right. Sacr lip upper jaw;028-0306\DSCN3195p44;39947;female
07-Jun-15;38719;Boldy-hart;adult;028-0706\DSCN6968;028-0706\DSCN6968p35;L;L;028-0706\DSCN6968p35_FL;Flank;FL;L;2;TRUE;1;0,7102529;left;028-0706\DSCN6968p35;40034;female
17-Jun-15;40008;Morticia;adult;028-1706\DSC_0044;028-1706\DSC_0044p65;R;R;028-1706\DSC_0044p65_FL;Flank;FL;L;4;TRUE;1;0,4791169;right;028-1706\DSC_0044p65;40477;female
22-Jun-15;40181;Cuenco;adult;028-2206\DSCN9792;028-2206\DSCN9792p26;L;L;028-2206\DSCN9792p26_FL;Flank;FL;L;5;TRUE;2;0,6552361;left;028-2206\DSCN9792p26;40502;female
28-May-15;38535;Naranjito;adult;028-2805\DSC_0231;028-2805\DSC_0231p54;R;R;028-2805\DSC_0231p54_FL;Flank;FL;L;7;TRUE;1;0,3978925;right. Red head;028-2805\DSC_0231p54;39855;female
29-May-15;38546;Fetida;adult;028-2905\DSC_0272;028-2905\DSC_0272p34;L;L;028-2905\DSC_0272p34_FL;Flank;FL;L;6;TRUE;16;0,5148032;;028-2905\DSC_0272p34;39867;female
03-Jun-15;38634;Pecosa;adult;029-0306\DSCN3198;029-0306\DSCN3198p55;L;L;029-0306\DSCN3198p55_FL;Flank;FL;L;12;TRUE;1;1,12589;Left;029-0306\DSCN3198p55;39948;female
04-Jul-15;40514;Dirty dancer;adult;029-0407\DSCN3573;029-0407\DSCN3573p15;L;L;029-0407\DSCN3573p15_FL;Flank;FL;L;6;TRUE;1;1,048232;left;029-0407\DSCN3573p15;40547;unknown
07-Jun-15;38721;Vertebra;adult;029-0706\DSCN4540;029-0706\DSCN4540p64;R;R;029-0706\DSCN4540p64_FL;Flank;FL;L;7;TRUE;5;0,5867729;right. Yellow TAG;029-0706\DSCN4540p64;40035;female
07-Jul-15;39690;Cicatriz;juv;029-0707\DSC-252;029-0707\DSC-252p35;L;L;029-0707\DSC-252p35_FL;Flank;FL;L;9;TRUE;1;0,3635957;left;029-0707\DSC-252p35;40616;female
07-Jul-15;39690;Cicatriz;juv;029-0707\DSC-253;029-0707\DSC-253p34;L;L;029-0707\DSC-253p34_FL;Flank;FL;L;3;TRUE;1;0,4193817;left;029-0707\DSC-253p34;40617;female
13-Jun-15;38969;U pup;pup;029-1306\DSC_0083;029-1306\DSC_0083p35;L;L;029-1306\DSC_0083p35_FL;Flank;FL;L;8;TRUE;1;0,2056743;Left;029-1306\DSC_0083p35;40146;unknown
13-Jun-15;38969;U pup;pup;029-1306\DSC_0256;029-1306\DSC_0256p54;R;R;029-1306\DSC_0256p54_FL;Flank;FL;L;4;TRUE;1;0,2032606;Right;029-1306\DSC_0256p54;40145;unknown
20-Jun-15;40077;Leoparda;adult;029-2006\DSCN8834;029-2006\DSCN8834p15;L;L;029-2006\DSCN8834p15_FL;Flank;FL;L;7;TRUE;7;0,876579;left;029-2006\DSCN8834p15;40493;female
22-Jun-15;40182;Vaca;adult;029-2206\DSCN9801;029-2206\DSCN9801p26;L;L;029-2206\DSCN9801p26_FL;Flank;FL;L;9;TRUE;1;0,785329;left;029-2206\DSCN9801p26;40503;unknown
25-Jun-15;40285;Molino;adult;029-2506\DSC_0118;029-2506\DSC_0118p64;R;R;029-2506\DSC_0118p64_FL;Flank;FL;L;2;TRUE;5;0,3655444;right;029-2506\DSC_0118p64;40511;female
28-May-15;38536;Verdugo;adult;029-2805\DSC_0236;029-2805\DSC_0236p64;R;R;029-2805\DSC_0236p64_FL;Flank;FL;L;14;TRUE;1;0,4816903;;029-2805\DSC_0236p64;39857;female
01-Jun-15;38598;Vertebra;adult;030-0106\DSCN2647;030-0106\DSCN2647p46;R;R;030-0106\DSCN2647p46_FL;Flank;FL;L;8;TRUE;1;0,7432584;rigth;030-0106\DSCN2647p46;39914;female
02-Jun-15;38761;Sol puntitos;adult;030-0206\DSC_0155;030-0206\DSC_0155p54;R;R;030-0206\DSC_0155p54_FL;Flank;FL;L;4;TRUE;1;0,3547435;right;030-0206\DSC_0155p54;40073;female
03-Jul-15;39593;Beans;adult;030-0307\DSC_0163;030-0307\DSC_0163p34;L;L;030-0307\DSC_0163p34_FL;Flank;FL;L;5;TRUE;17;0,3871255;Left;030-0307\DSC_0163p34;40383;unknown
06-Jun-15;38687;Narizota;adult;030-0606\DSCN3979;030-0606\DSCN3979p66;R;R;030-0606\DSCN3979p66_FL;Flank;FL;L;24;TRUE;1;0,503675;Right;030-0606\DSCN3979p66;40011;female
11-Jun-15;38894;Cuadrado;adult;030-1106\DSC_0374;030-1106\DSC_0374p34;L;L;030-1106\DSC_0374p34_FL;Flank;FL;L;14;TRUE;50;0,3333708;Left;030-1106\DSC_0374p34;40115;female
20-Jun-15;40078;030-2006;pup;030-2006\DSCN8854;030-2006\DSCN8854p66;R;R;030-2006\DSCN8854p66_FL;Flank;FL;L;5;TRUE;1;0,4611541;right;030-2006\DSCN8854p66;40494;unknown
28-May-15;38537;Radiactiva fake;Unknown;030-2805\DSC_0238;030-2805\DSC_0238p54;R;R;030-2805\DSC_0238p54_FL;Flank;FL;L;3;TRUE;1;0,3093186;right;030-2805\DSC_0238p54;39858;unknown
28-May-15;38537;Radiactiva fake;Unknown;030-2805\DSC_0240;030-2805\DSC_0240p44;L;L;030-2805\DSC_0240p44_FL;Flank;FL;L;20;TRUE;7;0,3591957;bad left flank;030-2805\DSC_0240p44;39859;unknown
29-May-15;38547;Radiactiva fake;Unknown;030-2905\DSCN1972;030-2905\DSCN1972p53;R;R;030-2905\DSCN1972p53_FL;Flank;FL;L;23;TRUE;17;0,5810643;;030-2905\DSCN1972p53;39868;unknown
03-Jun-15;38635;Pecosa;adult;031-0306\DSCN3206;031-0306\DSCN3206p45;R;R;031-0306\DSCN3206p45_FL;Flank;FL;L;41;TRUE;4;0,7458782; Right;031-0306\DSCN3206p45;39949;female
06-Jun-15;38658;Orca;adult;031-0606\DSCN3987;031-0606\DSCN3987p44;R;R;031-0606\DSCN3987p44_FL;Flank;FL;L;6;TRUE;1;0,4692114;Right;031-0606\DSCN3987p44;39977;unknown
10-Jul-15;39794;Burbuja;adult;031-1007\DSC_0240;031-1007\DSC_0240p64;R;R;031-1007\DSC_0240p64_FL;Flank;FL;L;6;TRUE;1;0,278577;Right;031-1007\DSC_0240p64;40425;female
11-Jul-15;40838;Tenacitas;adult;031-1107\DSCN6581;031-1107\DSCN6581p64;R;R;031-1107\DSCN6581p64_FL;Flank;FL;L;5;TRUE;1;0,4985687;right;031-1107\DSCN6581p64;40597;female
11-Jul-15;40838;Tenacitas;adult;031-1107\DSCN6592;031-1107\DSCN6592p25;L;L;031-1107\DSCN6592p25_FL;Flank;FL;L;9;TRUE;1;0,5796467;left;031-1107\DSCN6592p25;40598;female
19-Jun-15;39205;Unown;pup;031-1906\DSC_0219;031-1906\DSC_0219p34;R;R;031-1906\DSC_0219p34_FL;Flank;FL;L;9;TRUE;1;0,2354327;Right;031-1906\DSC_0219p34;40252;unknown
22-Jun-15;40184;Tardia;adult;031-2206\DSCN9817;031-2206\DSCN9817p64;R;R;031-2206\DSCN9817p64_FL;Flank;FL;L;3;TRUE;1;0,5746184;right;031-2206\DSCN9817p64;40504;female
29-May-15;38548;Cactus;Unknown;031-2905\DSCN1976;031-2905\DSCN1976p75;R;R;031-2905\DSCN1976p75_FL;Flank;FL;L;13;TRUE;1;0,7775991;;031-2905\DSCN1976p75;39869;unknown
01-Jun-15;38599;Fetida;adult;032-0106\DSCN2657;032-0106\DSCN2657p65;R;R;032-0106\DSCN2657p65_FL;Flank;FL;L;4;TRUE;1;0,7039608;rigth. Seal in the middle;032-0106\DSCN2657p65;39915;female
01-Jun-15;38599;Fetida;adult;032-0106\DSCN2658;032-0106\DSCN2658p54;L;L;032-0106\DSCN2658p54_FL;Flank;FL;L;9;TRUE;1;0,6287753;left. Seal in the middle;032-0106\DSCN2658p54;39916;female
06-Jun-15;38660;Sol puntitos;adult;032-0606\DSCN3991;032-0606\DSCN3991p73;R;R;032-0606\DSCN3991p73_FL;Flank;FL;L;1;TRUE;1;0,680038;RF;032-0606\DSCN3991p73;42642;female
09-Jul-15;39739;Ese pup;pup;032-0907\DSC_0243;032-0907\DSC_0243p54;L;L;032-0907\DSC_0243p54_FL;Flank;FL;L;16;TRUE;1;0,3143427;Left;032-0907\DSC_0243p54;40406;unknown
09-Jul-15;39739;Ese pup;pup;032-0907\DSC_0263;032-0907\DSC_0263p54;R;R;032-0907\DSC_0263p54_FL;Flank;FL;L;8;TRUE;4;0,3443242;Right;032-0907\DSC_0263p54;40407;unknown
10-Jun-15;39874;Flames;adult;032-1006\DSCN5471;032-1006\DSCN5471p73;R;R;032-1006\DSCN5471p73_FL;Flank;FL;L;13;TRUE;1;0,7839037;Right flank;032-1006\DSCN5471p73;40448;female
17-Jun-15;40010;Skull;adult;032-1706\DSCN5149;032-1706\DSCN5149p15;L;L;032-1706\DSCN5149p15_FL;Flank;FL;L;2;TRUE;1;0,8540229;LEFT;032-1706\DSCN5149p15;40478;female
17-Jun-15;40010;Skull;adult;032-1706\DSCN7862;032-1706\DSCN7862p85;R;R;032-1706\DSCN7862p85_FL;Flank;FL;L;8;TRUE;1;1,121716;right;032-1706\DSCN7862p85;40479;female
23-Jun-15;39285;Ristra;adult;032-2306\DSC_0293;032-2306\DSC_0293p54;R;R;032-2306\DSC_0293p54_FL;Flank;FL;L;3;TRUE;1;0,2647114;Right;032-2306\DSC_0293p54;40281;unknown
01-Jun-15;38600;Beads;adult;033-0106\DSCN2670;033-0106\DSCN2670p45;R;R;033-0106\DSCN2670p45_FL;Flank;FL;L;5;TRUE;1;0,689624;rigth;033-0106\DSCN2670p45;39917;female
07-Jun-15;38697;Japo;pup;033-0706\DSC_0270;033-0706\DSC_0270p35;L;L;033-0706\DSC_0270p35_FL;Flank;FL;L;14;TRUE;1;0,2385341;left;033-0706\DSC_0270p35;40022;unknown
09-Jun-15;38865;Medula susia;adult;033-0906\DSC_0315;033-0906\DSC_0315p54;R;R;033-0906\DSC_0315p54_FL;Flank;FL;L;2;TRUE;1;0,2533351;Right;033-0906\DSC_0315p54;40107;female
09-Jul-15;39734;Celula;pup;033-0907\DSC-249;033-0907\DSC-249p64;R;R;033-0907\DSC-249p64_FL;Flank;FL;L;12;TRUE;1;0,2455272;right;033-0907\DSC-249p64;40612;unknown
09-Jul-15;39734;Celula;pup;033-0907\DSC-255;033-0907\DSC-255p34;L;L;033-0907\DSC-255p34_FL;Flank;FL;L;1;TRUE;5;0,2681423;left;033-0907\DSC-255p34;40610;unknown
09-Jul-15;39734;Celula;pup;033-0907\DSC-256;033-0907\DSC-256p34;;;033-0907\DSC-256p34_FL;Flank;FL;S;;FALSE;;;left;033-0907\DSC-256p34;40611;unknown
10-Jul-15;39795;Mariposa;adult;033-1007\DSC_0251;033-1007\DSC_0251p54;R;R;033-1007\DSC_0251p54_FL;Flank;FL;L;5;TRUE;1;0,3075757;Right;033-1007\DSC_0251p54;40426;unknown
10-Jul-15;39795;Mariposa;adult;033-1007\DSC_0253;033-1007\DSC_0253p44;L;L;033-1007\DSC_0253p44_FL;Flank;FL;L;15;TRUE;4;0,3504398;Left;033-1007\DSC_0253p44;40427;unknown
13-Jun-15;38943;Mami;adult;033-1306\DSC_0283;033-1306\DSC_0283p45;L;L;033-1306\DSC_0283p45_FL;Flank;FL;L;2;TRUE;1;0,2638654;Left;033-1306\DSC_0283p45;40138;female
29-May-15;38549;Mami;adult;033-2905\DSC_0309;033-2905\DSC_0309p55;L;L;033-2905\DSC_0309p55_FL;Flank;FL;J;13;TRUE;16;0,3136281;;033-2905\DSC_0309p55;39870;female
29-Jun-15;40400;Olimpica;pup;033-2906\DSCN2116;033-2906\DSCN2116p64;R;R;033-2906\DSCN2116p64_FL;Flank;FL;L;9;TRUE;1;0,5640945;right;033-2906\DSCN2116p64;40533;unknown
01-Jun-15;38601;Eyes;adult;034-0106\DSCN2674;034-0106\DSCN2674p44;;;034-0106\DSCN2674p44_FL;Flank;FL;S;;FALSE;;;rigth;034-0106\DSCN2674p44;39918;male
01-Jun-15;38601;Eyes;adult;034-0106\DSCN2680;034-0106\DSCN2680p55;;;034-0106\DSCN2680p55_FL;Flank;FL;S;;FALSE;;;left;034-0106\DSCN2680p55;39919;male
06-Jun-15;38660;Sol puntitos;adult;034-0606\DSCN4032;034-0606\DSCN4032p15;L;L;034-0606\DSCN4032p15_FL;Flank;FL;L;8;TRUE;1;0,9280222;left;034-0606\DSCN4032p15;39980;female
07-Jun-15;38723;Peineta;pup;034-0706\DSC_0162;034-0706\DSC_0162p45;L;L;034-0706\DSC_0162p45_FL;Flank;FL;L;14;TRUE;1;0,298758;left;034-0706\DSC_0162p45;40037;unknown
07-Jun-15;38723;Peineta;pup;034-0706\DSCN4586;034-0706\DSCN4586p55;R;R;034-0706\DSCN4586p55_FL;Flank;FL;L;7;TRUE;18;0,3653713;right;034-0706\DSCN4586p55;40036;unknown
18-Jun-15;39114;Scaraba;adult;034-1806\DSC_0272;034-1806\DSC_0272p44;L;L;034-1806\DSC_0272p44_FL;Flank;FL;L;8;TRUE;2;0,3288531;Left;034-1806\DSC_0272p44;40214;female
19-Jun-15;39210;Sin mas;pup;034-1906\DSC_0239;034-1906\DSC_0239p34;L;L;034-1906\DSC_0239p34_FL;Flank;FL;L;6;TRUE;1;0,2825384;Left;034-1906\DSC_0239p34;40253;unknown
28-May-15;38538;Puerca;adult;034-2805\DSC_0248;034-2805\DSC_0248p53;R;R;034-2805\DSC_0248p53_FL;Flank;FL;L;10;TRUE;6;0,3217598;;034-2805\DSC_0248p53;39860;female
03-Jun-15;38636;Fox;adult;035-0306\DSCN3241;035-0306\DSCN3241p56;L;L;035-0306\DSCN3241p56_FL;Flank;FL;L;12;TRUE;5;0,7256663;left;035-0306\DSCN3241p56;39950;unknown
06-Jun-15;38661;X-Mum;adult;035-0606\DSC_0447;035-0606\DSC_0447p73;R;R;035-0606\DSC_0447p73_FL;Flank;FL;L;4;TRUE;22;0,4719767;Right;035-0606\DSC_0447p73;39983;female
06-Jun-15;38661;X-Mum;adult;035-0606\DSCN4020;035-0606\DSCN4020p34;L;L;035-0606\DSCN4020p34_FL;Flank;FL;L;3;TRUE;6;0,5756782;left;035-0606\DSCN4020p34;39981;female
06-Jun-15;38661;X-Mum;adult;035-0606\DSCN7047;035-0606\DSCN7047p85;R;R;035-0606\DSCN7047p85_FL;Flank;FL;L;17;TRUE;23;1,14778;Right;035-0606\DSCN7047p85;39982;female
07-Jun-15;50591;Donald;adult;035-0706\DSCN4591;035-0706\DSCN4591p54;R;R;035-0706\DSCN4591p54_FL;Flank;FL;L;28;TRUE;29;0,5882158;RF;035-0706\DSCN4591p54;42645;unknown
11-Jul-15;40840;035-1107;pup;035-1107\DSCN6603;035-1107\DSCN6603p65;R;R;035-1107\DSCN6603p65_FL;Flank;FL;L;9;TRUE;1;0,6097937;right;035-1107\DSCN6603p65;40599;unknown
23-Jun-15;39288;Bad eye;pup;035-2306\DSC_0121;035-2306\DSC_0121p64;R;R;035-2306\DSC_0121p64_FL;Flank;FL;L;3;TRUE;23;0,3151538;Right (seal on the back);035-2306\DSC_0121p64;40282;unknown
23-Jun-15;39288;Bad eye;pup;035-2306\DSC_0325;035-2306\DSC_0325p44;L;L;035-2306\DSC_0325p44_FL;Flank;FL;L;2;TRUE;25;0,2861141;Left;035-2306\DSC_0325p44;40283;unknown
01-Jun-15;38602;Flames;adult;036-0106\DSCN2689;036-0106\DSCN2689p54;R;R;036-0106\DSCN2689p54_FL;Flank;FL;L;5;TRUE;1;0,7020078;rigth;036-0106\DSCN2689p54;39920;female
02-Jun-15;38743;Cactus;Unknown;036-0206\DSC_0180;036-0206\DSC_0180p55;R;R;036-0206\DSC_0180p55_FL;Flank;FL;L;13;TRUE;1;0,3055204;right;036-0206\DSC_0180p55;40063;unknown
03-Jun-15;38637;Beer opener;adult;036-0306\DSCN3267;036-0306\DSCN3267p44;L;L;036-0306\DSCN3267p44_FL;Flank;FL;L;6;TRUE;1;0,7358148;left;036-0306\DSCN3267p44;39952;female
03-Jun-15;38636;Fox;adult;036-0306\DSCN3267;036-0306\DSCN3267p55;;;036-0306\DSCN3267p55_NK;Neck;NK;S;;FALSE;;;;036-0306\DSCN3267p55;39951;unknown
06-Jun-15;38662;Sol puntitos;adult;036-0606\DSCN4045;036-0606\DSCN4045p25;L;L;036-0606\DSCN4045p25_FL;Flank;FL;L;11;TRUE;1;0,5930932;left;036-0606\DSCN4045p25;39984;female
06-Jul-15;40681;Fox;adult;036-0607\DSCN4859;036-0607\DSCN4859p86;R;R;036-0607\DSCN4859p86_FL;Flank;FL;L;4;TRUE;9;0,8266587;right;036-0607\DSCN4859p86;40566;unknown
08-Jul-15;40789;Ovarios;pup;036-0807\DSCN5750;036-0807\DSCN5750p25;L;L;036-0807\DSCN5750p25_FL;Flank;FL;L;11;TRUE;3;0,6582543;left;036-0807\DSCN5750p25;40591;unknown
10-Jul-15;39796;Cosa;adult;036-1007\DSC_0274;036-1007\DSC_0274p85;R;R;036-1007\DSC_0274p85_FL;Flank;FL;L;7;TRUE;1;0,3141498;Right;036-1007\DSC_0274p85;40428;female
10-Jul-15;39796;Cosa;adult;036-1007\DSC_0288;036-1007\DSC_0288p44;L;L;036-1007\DSC_0288p44_FL;Flank;FL;L;5;TRUE;3;0,3009582;Left;036-1007\DSC_0288p44;40429;female
16-Jun-15;39032;Half orange;adult;036-1606\DSC_0365;036-1606\DSC_0365p24;L;L;036-1606\DSC_0365p24_FL;Flank;FL;L;6;TRUE;23;0,3714877;Left;036-1606\DSC_0365p24;40172;female
25-Jun-15;40293;Tarta;adult;036-2506\DSC_0146;036-2506\DSC_0146p54;R;R;036-2506\DSC_0146p54_FL;Flank;FL;L;7;TRUE;1;0,2409911;right;036-2506\DSC_0146p54;40514;unknown
01-Jun-15;38603;Missing eye;juv;037-0106\DSCN2699;037-0106\DSCN2699p55;R;R;037-0106\DSCN2699p55_FL;Flank;FL;L;2;TRUE;1;0,7838321;rigth;037-0106\DSCN2699p55;39921;male
01-Jun-15;38603;Missing eye;juv;037-0106\DSCN2708;037-0106\DSCN2708p56;;;037-0106\DSCN2708p56_FL;Flank;FL;S;;FALSE;;;left;037-0106\DSCN2708p56;39922;male
03-Jun-15;38638;Helix;adult;037-0306\DSC_0004;037-0306\DSC_0004p73;;;037-0306\DSC_0004p73_FL;Flank;FL;S;;FALSE;;; Right;037-0306\DSC_0004p73;39954;female
10-Jul-15;39799;Graffiti;adult;037-1007\DSC_0298;037-1007\DSC_0298p55;R;R;037-1007\DSC_0298p55_FL;Flank;FL;L;8;TRUE;4;0,3258637;Right;037-1007\DSC_0298p55;40432;female
10-Jul-15;39799;Graffiti;adult;037-1007\DSC_0306;037-1007\DSC_0306p44;L;L;037-1007\DSC_0306p44_FL;Flank;FL;L;1;TRUE;1;0,3133014;Left;037-1007\DSC_0306p44;40433;female
18-Jun-15;39116;Pez martillo;pup;037-1806\DSC_0358;037-1806\DSC_0358p44;L;L;037-1806\DSC_0358p44_FL;Flank;FL;L;5;TRUE;2;0,2123809;Left;037-1806\DSC_0358p44;40218;unknown
25-Jun-15;40295;Bob esponja;adult;037-2506\DSC_0151;037-2506\DSC_0151p94;R;R;037-2506\DSC_0151p94_FL;Flank;FL;L;5;TRUE;2;0,4405511;right;037-2506\DSC_0151p94;40515;female
01-Jun-15;38604;Cactus;Unknown;038-0106\DSCN2715;038-0106\DSCN2715p55;L;L;038-0106\DSCN2715p55_FL;Flank;FL;L;6;TRUE;7;0,9310243;left;038-0106\DSCN2715p55;39923;unknown
02-Jun-15;38744;Cactus;Unknown;038-0206\DSC_0184;038-0206\DSC_0184p35;L;L;038-0206\DSC_0184p35_FL;Flank;FL;L;3;TRUE;21;0,398303;left;038-0206\DSC_0184p35;40064;unknown
03-Jun-15;38639;Fetida;adult;038-0306\DSCN3284;038-0306\DSCN3284p23;L;L;038-0306\DSCN3284p23_FL;Flank;FL;L;5;TRUE;1;0,7545584;left;038-0306\DSCN3284p23;39956;female
03-Jun-15;38638;Helix;adult;038-0306\DSCN3284;038-0306\DSCN3284p54;;;038-0306\DSCN3284p54_NK;Neck;NK;S;;FALSE;;;left;038-0306\DSCN3284p54;39955;female
06-Jul-15;40733;Morticia;adult;038-0607\DSCN4893;038-0607\DSCN4893p14;L;L;038-0607\DSCN4893p14_FL;Flank;FL;L;10;TRUE;15;0,9146693;left;038-0607\DSCN4893p14;40576;female
07-Jun-15;38724;Belly wound;adult;038-0706\DSCN7707;038-0706\DSCN7707p24;L;L;038-0706\DSCN7707p24_FL;Flank;FL;L;7;TRUE;1;0,6901774;left;038-0706\DSCN7707p24;40038;female
10-Jun-15;39879;Ranura;adult;038-1006\DSCN5498;038-1006\DSCN5498p85;R;R;038-1006\DSCN5498p85_FL;Flank;FL;L;3;TRUE;1;0,8213695;right flank;038-1006\DSCN5498p85;40449;female
10-Jun-15;39879;Ranura;adult;038-1006\DSCN5501;038-1006\DSCN5501p25;;;038-1006\DSCN5501p25_FL;Flank;FL;S;;FALSE;;;left flank;038-1006\DSCN5501p25;40450;female
10-Jul-15;39801;Asquito;pup;038-1007\DSC_0313;038-1007\DSC_0313p55;R;R;038-1007\DSC_0313p55_FL;Flank;FL;L;10;TRUE;4;0,3247956;Right;038-1007\DSC_0313p55;40436;unknown
03-Jun-15;38640;Medula susia;adult;039-0306\DSCN3294;039-0306\DSCN3294p35;L;L;039-0306\DSCN3294p35_FL;Flank;FL;L;17;TRUE;6;0,9917262;left;039-0306\DSCN3294p35;39957;female
06-Jun-15;38663;Angela;adult;039-0606\DSC_0047;039-0606\DSC_0047p54;;;039-0606\DSC_0047p54_FL;Flank;FL;S;;FALSE;;;Right head;039-0606\DSC_0047p54;39986;female
06-Jun-15;38663;Angela;adult;039-0606\DSCN4189;039-0606\DSCN4189p25;L;L;039-0606\DSCN4189p25_FL;Flank;FL;L;7;TRUE;1;0,6390573;left;039-0606\DSCN4189p25;39985;female
06-Jul-15;40735;039-0607;pup;039-0607\DSCN4896;039-0607\DSCN4896p25;L;L;039-0607\DSCN4896p25_FL;Flank;FL;L;5;TRUE;1;0,6021171;left;039-0607\DSCN4896p25;40577;unknown
07-Jun-15;38725;Raya the 3rd;pup;039-0706\DSCN5741;039-0706\DSCN5741p65;R;R;039-0706\DSCN5741p65_FL;Flank;FL;L;4;TRUE;1;0,679819;right;039-0706\DSCN5741p65;40039;unknown
07-Jun-15;38725;Raya the 3rd;pup;039-0706\DSCN7717;039-0706\DSCN7717p54;L;L;039-0706\DSCN7717p54_FL;Flank;FL;L;11;TRUE;1;0,3998792;left;039-0706\DSCN7717p54;40040;unknown
09-Jul-15;39742;Cupido;juv;039-0907\DSC_0286;039-0907\DSC_0286p64;R;R;039-0907\DSC_0286p64_FL;Flank;FL;L;6;TRUE;3;0,5937645;Right;039-0907\DSC_0286p64;40408;unknown
11-Jul-15;40841;Comun;pup;039-1107\DSCN6618;039-1107\DSCN6618p65;R;R;039-1107\DSCN6618p65_FL;Flank;FL;L;10;TRUE;1;0,6478725;right;039-1107\DSCN6618p65;40600;unknown
16-Jun-15;38993;Similar cho no;adult;039-1606\DSC_0341;039-1606\DSC_0341p34;L;L;039-1606\DSC_0341p34_FL;Flank;FL;L;5;TRUE;1;0,4460357;Left;039-1606\DSC_0341p34;40155;male
17-Jun-15;40014;Casita invertida;adult;039-1706\DSC_0353;039-1706\DSC_0353p84;R;R;039-1706\DSC_0353p84_FL;Flank;FL;L;10;TRUE;7;0,4026276;right;039-1706\DSC_0353p84;40481;female
17-Jun-15;40014;Casita invertida;adult;039-1706\DSCN7895;039-1706\DSCN7895p26;L;L;039-1706\DSCN7895p26_FL;Flank;FL;L;5;TRUE;1;0,7885333;left;039-1706\DSCN7895p26;40480;female
03-Jun-15;38641;Ginkgo;pup;040-0306\DSCN3274;040-0306\DSCN3274p55;L;L;040-0306\DSCN3274p55_FL;Flank;FL;L;4;TRUE;1;0,5152133;left;040-0306\DSCN3274p55;39958;unknown
06-Jun-15;38688;Arco;pup;040-0606\DSC_0002;040-0606\DSC_0002p54;R;R;040-0606\DSC_0002p54_FL;Flank;FL;L;8;TRUE;1;0,2690055;Right;040-0606\DSC_0002p54;40012;unknown
06-Jun-15;38688;Arco;pup;040-0606\DSCN8481;040-0606\DSCN8481p34;L;L;040-0606\DSCN8481p34_FL;Flank;FL;L;19;TRUE;1;0,3245803;left;040-0606\DSCN8481p34;40013;unknown
09-Jun-15;38848;Pup (4)(3);pup;040-0906\DSC_0100;040-0906\DSC_0100p54;R;R;040-0906\DSC_0100p54_FL;Flank;FL;L;5;TRUE;1;0,2109889;Right;040-0906\DSC_0100p54;40092;unknown
09-Jul-15;39743;Skull;adult;040-0907\DSC_0290;040-0907\DSC_0290p64;R;R;040-0907\DSC_0290p64_FL;Flank;FL;L;4;TRUE;10;0,4211431;Right;040-0907\DSC_0290p64;40409;female
